"gene_symbol","go_id","go_description","p_adjusted"
"Nos2","GO:0006869","lipid transport",9.91175905265046e-06
"Pon1","GO:0006869","lipid transport",9.91175905265046e-06
"Runx1","GO:0006869","lipid transport",9.91175905265046e-06
"Met","GO:0061008","hepaticobiliary system development",9.91175905265046e-06
"Cdkn2a","GO:0061008","hepaticobiliary system development",9.91175905265046e-06
"Nf1","GO:0061008","hepaticobiliary system development",9.91175905265046e-06
"Jun","GO:0061008","hepaticobiliary system development",9.91175905265046e-06
"Tnf","GO:0061008","hepaticobiliary system development",9.91175905265046e-06
"Stat5b","GO:0061008","hepaticobiliary system development",9.91175905265046e-06
"Runx1","GO:0061008","hepaticobiliary system development",9.91175905265046e-06
"Onecut2","GO:0061008","hepaticobiliary system development",9.91175905265046e-06
"Apoe","GO:0033700","phospholipid efflux",1.06344005176694e-05
"Apoa1","GO:0033700","phospholipid efflux",1.06344005176694e-05
"Apoc3","GO:0033700","phospholipid efflux",1.06344005176694e-05
"Apoa4","GO:0033700","phospholipid efflux",1.06344005176694e-05
"Apoe","GO:0034370","triglyceride-rich lipoprotein particle remodeling",1.06344005176694e-05
"Apoa1","GO:0034370","triglyceride-rich lipoprotein particle remodeling",1.06344005176694e-05
"Apoc3","GO:0034370","triglyceride-rich lipoprotein particle remodeling",1.06344005176694e-05
"Apoa4","GO:0034370","triglyceride-rich lipoprotein particle remodeling",1.06344005176694e-05
"Apoe","GO:0034372","very-low-density lipoprotein particle remodeling",1.06344005176694e-05
"Apoa1","GO:0034372","very-low-density lipoprotein particle remodeling",1.06344005176694e-05
"Apoc3","GO:0034372","very-low-density lipoprotein particle remodeling",1.06344005176694e-05
"Apoa4","GO:0034372","very-low-density lipoprotein particle remodeling",1.06344005176694e-05
"Pten","GO:0050767","regulation of neurogenesis",1.23769006688581e-05
"Myc","GO:0050767","regulation of neurogenesis",1.23769006688581e-05
"Lta","GO:0050767","regulation of neurogenesis",1.23769006688581e-05
"Drd2","GO:0050767","regulation of neurogenesis",1.23769006688581e-05
"Apoe","GO:0050767","regulation of neurogenesis",1.23769006688581e-05
"Met","GO:0050767","regulation of neurogenesis",1.23769006688581e-05
"Nf1","GO:0050767","regulation of neurogenesis",1.23769006688581e-05
"Wnt2","GO:0050767","regulation of neurogenesis",1.23769006688581e-05
"Tnf","GO:0050767","regulation of neurogenesis",1.23769006688581e-05
"Gfap","GO:0050767","regulation of neurogenesis",1.23769006688581e-05
"Cdkn2b","GO:0050767","regulation of neurogenesis",1.23769006688581e-05
"Pten","GO:0071375","cellular response to peptide hormone stimulus",1.27034784189471e-05
"Got1","GO:0071375","cellular response to peptide hormone stimulus",1.27034784189471e-05
"Cav2","GO:0071375","cellular response to peptide hormone stimulus",1.27034784189471e-05
"Stat5a","GO:0071375","cellular response to peptide hormone stimulus",1.27034784189471e-05
"Cav1","GO:0071375","cellular response to peptide hormone stimulus",1.27034784189471e-05
"Jun","GO:0071375","cellular response to peptide hormone stimulus",1.27034784189471e-05
"Tnf","GO:0071375","cellular response to peptide hormone stimulus",1.27034784189471e-05
"Adcy8","GO:0071375","cellular response to peptide hormone stimulus",1.27034784189471e-05
"Stat3","GO:0071375","cellular response to peptide hormone stimulus",1.27034784189471e-05
"Stat5b","GO:0071375","cellular response to peptide hormone stimulus",1.27034784189471e-05
"Hspa1a","GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand",1.27449112527805e-05
"Wwox","GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand",1.27449112527805e-05
"Nf1","GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand",1.27449112527805e-05
"Tnf","GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand",1.27449112527805e-05
"Bcl2l2","GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand",1.27449112527805e-05
"Hspa1b","GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand",1.27449112527805e-05
"Pten","GO:0045862","positive regulation of proteolysis",1.29347014522388e-05
"Wfs1","GO:0045862","positive regulation of proteolysis",1.29347014522388e-05
"Hspa1a","GO:0045862","positive regulation of proteolysis",1.29347014522388e-05
"Cav1","GO:0045862","positive regulation of proteolysis",1.29347014522388e-05
"Apoe","GO:0045862","positive regulation of proteolysis",1.29347014522388e-05
"Tnf","GO:0045862","positive regulation of proteolysis",1.29347014522388e-05
"Hspa1b","GO:0045862","positive regulation of proteolysis",1.29347014522388e-05
"Trib1","GO:0045862","positive regulation of proteolysis",1.29347014522388e-05
"Pten","GO:1904705","regulation of vascular associated smooth muscle cell proliferation",1.31624390692983e-05
"Cav1","GO:1904705","regulation of vascular associated smooth muscle cell proliferation",1.31624390692983e-05
"Nf1","GO:1904705","regulation of vascular associated smooth muscle cell proliferation",1.31624390692983e-05
"Jun","GO:1904705","regulation of vascular associated smooth muscle cell proliferation",1.31624390692983e-05
"Tnf","GO:1904705","regulation of vascular associated smooth muscle cell proliferation",1.31624390692983e-05
"Ppargc1a","GO:1904705","regulation of vascular associated smooth muscle cell proliferation",1.31624390692983e-05
"Cftr","GO:0010876","lipid localization",1.36040145433644e-05
"Drd2","GO:0010876","lipid localization",1.36040145433644e-05
"Cav1","GO:0010876","lipid localization",1.36040145433644e-05
"Apoe","GO:0010876","lipid localization",1.36040145433644e-05
"Apoa1","GO:0010876","lipid localization",1.36040145433644e-05
"Slc2a1","GO:0010876","lipid localization",1.36040145433644e-05
"Apoc3","GO:0010876","lipid localization",1.36040145433644e-05
"Apoa4","GO:0010876","lipid localization",1.36040145433644e-05
"Nos2","GO:0010876","lipid localization",1.36040145433644e-05
"Pon1","GO:0010876","lipid localization",1.36040145433644e-05
"Runx1","GO:0010876","lipid localization",1.36040145433644e-05
"Hspa1a","GO:0038034","signal transduction in absence of ligand",1.36040145433644e-05
"Wwox","GO:0038034","signal transduction in absence of ligand",1.36040145433644e-05
"Nf1","GO:0038034","signal transduction in absence of ligand",1.36040145433644e-05
"Tnf","GO:0038034","signal transduction in absence of ligand",1.36040145433644e-05
"Bcl2l2","GO:0038034","signal transduction in absence of ligand",1.36040145433644e-05
"Hspa1b","GO:0038034","signal transduction in absence of ligand",1.36040145433644e-05
"Wfs1","GO:0045732","positive regulation of protein catabolic process",1.38399128090593e-05
"Hspa1a","GO:0045732","positive regulation of protein catabolic process",1.38399128090593e-05
"Cav1","GO:0045732","positive regulation of protein catabolic process",1.38399128090593e-05
"Apoe","GO:0045732","positive regulation of protein catabolic process",1.38399128090593e-05
"Tnf","GO:0045732","positive regulation of protein catabolic process",1.38399128090593e-05
"Hspa1b","GO:0045732","positive regulation of protein catabolic process",1.38399128090593e-05
"Nedd4l","GO:0045732","positive regulation of protein catabolic process",1.38399128090593e-05
"Trib1","GO:0045732","positive regulation of protein catabolic process",1.38399128090593e-05
"Myc","GO:0046942","carboxylic acid transport",1.46824620259808e-05
"Slc1a3","GO:0046942","carboxylic acid transport",1.46824620259808e-05
"Drd2","GO:0046942","carboxylic acid transport",1.46824620259808e-05
"Apoe","GO:0046942","carboxylic acid transport",1.46824620259808e-05
"Slc2a1","GO:0046942","carboxylic acid transport",1.46824620259808e-05
"Nf1","GO:0046942","carboxylic acid transport",1.46824620259808e-05
"Tnf","GO:0046942","carboxylic acid transport",1.46824620259808e-05
"Nos2","GO:0046942","carboxylic acid transport",1.46824620259808e-05
"Slc7a8","GO:0046942","carboxylic acid transport",1.46824620259808e-05
"Gfap","GO:0046942","carboxylic acid transport",1.46824620259808e-05
"Pten","GO:0071453","cellular response to oxygen levels",1.48230817361916e-05
"Daxx","GO:0071453","cellular response to oxygen levels",1.48230817361916e-05
"Myc","GO:0071453","cellular response to oxygen levels",1.48230817361916e-05
"Drd2","GO:0071453","cellular response to oxygen levels",1.48230817361916e-05
"Cav1","GO:0071453","cellular response to oxygen levels",1.48230817361916e-05
"Jun","GO:0071453","cellular response to oxygen levels",1.48230817361916e-05
"Stat3","GO:0071453","cellular response to oxygen levels",1.48230817361916e-05
"Ndrg1","GO:0071453","cellular response to oxygen levels",1.48230817361916e-05
"Myc","GO:0015849","organic acid transport",1.48230817361916e-05
"Slc1a3","GO:0015849","organic acid transport",1.48230817361916e-05
"Drd2","GO:0015849","organic acid transport",1.48230817361916e-05
"Apoe","GO:0015849","organic acid transport",1.48230817361916e-05
"Slc2a1","GO:0015849","organic acid transport",1.48230817361916e-05
"Nf1","GO:0015849","organic acid transport",1.48230817361916e-05
"Tnf","GO:0015849","organic acid transport",1.48230817361916e-05
"Nos2","GO:0015849","organic acid transport",1.48230817361916e-05
"Slc7a8","GO:0015849","organic acid transport",1.48230817361916e-05
"Gfap","GO:0015849","organic acid transport",1.48230817361916e-05
"Pten","GO:1990874","vascular associated smooth muscle cell proliferation",1.53467360308039e-05
"Cav1","GO:1990874","vascular associated smooth muscle cell proliferation",1.53467360308039e-05
"Nf1","GO:1990874","vascular associated smooth muscle cell proliferation",1.53467360308039e-05
"Jun","GO:1990874","vascular associated smooth muscle cell proliferation",1.53467360308039e-05
"Tnf","GO:1990874","vascular associated smooth muscle cell proliferation",1.53467360308039e-05
"Ppargc1a","GO:1990874","vascular associated smooth muscle cell proliferation",1.53467360308039e-05
"Myc","GO:0014812","muscle cell migration",1.58784469046905e-05
"Cav1","GO:0014812","muscle cell migration",1.58784469046905e-05
"Met","GO:0014812","muscle cell migration",1.58784469046905e-05
"Nf1","GO:0014812","muscle cell migration",1.58784469046905e-05
"Ppargc1a","GO:0014812","muscle cell migration",1.58784469046905e-05
"Stat5b","GO:0014812","muscle cell migration",1.58784469046905e-05
"Trib1","GO:0014812","muscle cell migration",1.58784469046905e-05
"Myc","GO:0014009","glial cell proliferation",1.58784469046905e-05
"Lta","GO:0014009","glial cell proliferation",1.58784469046905e-05
"Nf1","GO:0014009","glial cell proliferation",1.58784469046905e-05
"Tnf","GO:0014009","glial cell proliferation",1.58784469046905e-05
"Gfap","GO:0014009","glial cell proliferation",1.58784469046905e-05
"Cdkn2b","GO:0014009","glial cell proliferation",1.58784469046905e-05
"Pten","GO:0048638","regulation of developmental growth",1.58784469046905e-05
"Daxx","GO:0048638","regulation of developmental growth",1.58784469046905e-05
"Stat5a","GO:0048638","regulation of developmental growth",1.58784469046905e-05
"Drd2","GO:0048638","regulation of developmental growth",1.58784469046905e-05
"Apoe","GO:0048638","regulation of developmental growth",1.58784469046905e-05
"Wnt2","GO:0048638","regulation of developmental growth",1.58784469046905e-05
"Ncam1","GO:0048638","regulation of developmental growth",1.58784469046905e-05
"Stat3","GO:0048638","regulation of developmental growth",1.58784469046905e-05
"Stat5b","GO:0048638","regulation of developmental growth",1.58784469046905e-05
"Nedd4l","GO:0048638","regulation of developmental growth",1.58784469046905e-05
"Myc","GO:0062013","positive regulation of small molecule metabolic process",1.65567847035021e-05
"Apoe","GO:0062013","positive regulation of small molecule metabolic process",1.65567847035021e-05
"Apoa1","GO:0062013","positive regulation of small molecule metabolic process",1.65567847035021e-05
"Nqo1","GO:0062013","positive regulation of small molecule metabolic process",1.65567847035021e-05
"Tnf","GO:0062013","positive regulation of small molecule metabolic process",1.65567847035021e-05
"Apoa4","GO:0062013","positive regulation of small molecule metabolic process",1.65567847035021e-05
"Stat3","GO:0062013","positive regulation of small molecule metabolic process",1.65567847035021e-05
"Ppargc1a","GO:0062013","positive regulation of small molecule metabolic process",1.65567847035021e-05
"Apoe","GO:0034375","high-density lipoprotein particle remodeling",1.69786596215209e-05
"Apoa1","GO:0034375","high-density lipoprotein particle remodeling",1.69786596215209e-05
"Apoc3","GO:0034375","high-density lipoprotein particle remodeling",1.69786596215209e-05
"Apoa4","GO:0034375","high-density lipoprotein particle remodeling",1.69786596215209e-05
"Pten","GO:0030162","regulation of proteolysis",1.75016326629898e-05
"Wfs1","GO:0030162","regulation of proteolysis",1.75016326629898e-05
"Hspa1a","GO:0030162","regulation of proteolysis",1.75016326629898e-05
"Cav1","GO:0030162","regulation of proteolysis",1.75016326629898e-05
"Apoe","GO:0030162","regulation of proteolysis",1.75016326629898e-05
